current,power,occupancy_count,fan_state,light_state,energy_status
0.472,5.584,1,1,0,NORMAL
0.758,9.047,1,1,1,NORMAL
0.019,0.189,1,0,0,LOW
0.01,0.221,1,0,0,LOW
0.025,0.29,1,0,0,LOW
0.49,5.916,0,0,1,WASTAGE
0.289,3.517,0,0,1,WASTAGE
0.414,4.957,0,1,0,WASTAGE
0.457,5.479,0,1,0,WASTAGE
0.875,10.44,1,1,1,NORMAL
0.586,6.977,1,1,0,NORMAL
0.65,7.779,1,1,0,NORMAL
0.037,0.392,1,0,0,LOW
0.688,8.214,1,1,1,NORMAL
0.927,11.052,1,1,1,NORMAL
0.002,0.008,1,0,0,LOW
0.016,0.087,0,0,0,NORMAL
0.801,9.531,0,1,1,WASTAGE
0.663,8.053,1,1,1,NORMAL
0.579,7.015,1,1,0,NORMAL
0.618,7.482,0,1,0,WASTAGE
0.603,7.244,1,1,0,NORMAL
0.597,7.182,0,1,0,WASTAGE
0.417,5.091,0,0,1,WASTAGE
0.026,0.388,0,0,0,NORMAL
0.008,0.05,1,0,0,LOW
0.593,7.022,0,1,0,WASTAGE
1.01,12.033,0,1,1,WASTAGE
0.625,7.461,1,1,0,NORMAL
0.721,8.667,1,1,1,NORMAL
0.036,0.337,0,0,0,NORMAL
0.005,0.22,0,0,0,NORMAL
0.941,11.284,0,1,1,WASTAGE
0.016,0.265,1,0,0,LOW
0.483,5.772,1,1,0,NORMAL
0.849,10.236,0,1,1,WASTAGE
0.021,0.208,1,0,0,LOW
0.804,9.674,1,1,1,NORMAL
0.585,6.955,0,1,0,WASTAGE
0.023,0.238,0,0,0,NORMAL
0.022,0.262,0,0,0,NORMAL
0.874,10.483,1,1,1,NORMAL
0.008,0.105,0,0,0,NORMAL
0.006,0.139,1,0,0,LOW
0.013,0.194,1,0,0,LOW
0.62,7.398,1,1,1,NORMAL
0.786,9.481,0,1,1,WASTAGE
0.018,0.26,0,0,0,NORMAL
0.016,0.156,0,0,0,NORMAL
0.0,0.029,0,0,0,NORMAL
0.038,0.384,0,0,0,NORMAL
0.649,7.835,1,1,0,NORMAL
0.502,5.989,0,1,0,WASTAGE
0.549,6.626,0,1,0,WASTAGE
0.687,8.267,0,1,0,WASTAGE
0.666,7.96,1,1,1,NORMAL
0.833,9.984,0,1,1,WASTAGE
1.081,12.974,0,1,1,WASTAGE
0.283,3.39,0,0,1,WASTAGE
0.579,6.927,1,1,0,NORMAL
0.519,6.286,1,1,0,NORMAL
0.52,6.196,0,1,0,WASTAGE
0.013,0.064,0,0,0,NORMAL
0.303,3.597,0,0,1,WASTAGE
0.545,6.571,0,0,1,WASTAGE
0.513,6.129,0,0,1,WASTAGE
1.027,12.279,0,1,1,WASTAGE
0.539,6.437,1,1,0,NORMAL
0.822,9.837,0,1,1,WASTAGE
0.423,5.08,0,1,0,WASTAGE
0.703,8.413,1,1,0,NORMAL
0.685,8.174,0,1,1,WASTAGE
0.379,4.612,0,1,0,WASTAGE
0.27,3.225,0,0,1,WASTAGE
0.334,4.067,0,0,1,WASTAGE
0.01,0.199,0,0,0,NORMAL
0.514,6.181,1,1,0,NORMAL
0.703,8.497,1,1,0,NORMAL
0.657,7.931,1,1,1,NORMAL
0.61,7.342,1,1,0,NORMAL
0.035,0.393,1,0,0,LOW
0.317,3.808,0,0,1,WASTAGE
0.409,5.016,0,1,0,WASTAGE
0.436,5.314,1,1,0,NORMAL
0.442,5.275,1,1,0,NORMAL
0.825,9.991,0,1,1,WASTAGE
0.577,6.988,0,1,0,WASTAGE
0.774,9.231,0,1,1,WASTAGE
0.636,7.567,0,1,0,WASTAGE
0.535,6.363,1,1,0,NORMAL
0.96,11.494,0,1,1,WASTAGE
0.023,0.377,0,0,0,NORMAL
1.056,12.679,0,1,1,WASTAGE
0.011,0.166,0,0,0,NORMAL
0.645,7.662,0,1,0,WASTAGE
0.324,3.938,0,0,1,WASTAGE
0.02,0.178,0,0,0,NORMAL
0.762,9.278,1,1,1,NORMAL
0.015,0.234,1,0,0,LOW
0.557,6.725,0,0,1,WASTAGE
0.005,0.092,0,0,0,NORMAL
0.389,4.793,0,1,0,WASTAGE
1.058,12.689,0,1,1,WASTAGE
0.628,7.591,0,1,1,WASTAGE
0.479,5.792,1,1,0,NORMAL
0.946,11.312,1,1,1,NORMAL
0.796,9.598,0,1,1,WASTAGE
0.507,6.026,0,0,1,WASTAGE
0.677,8.204,1,1,0,NORMAL
0.54,6.462,1,1,0,NORMAL
0.656,7.834,1,1,1,NORMAL
0.948,11.474,0,1,1,WASTAGE
0.005,0.036,0,0,0,NORMAL
0.421,4.97,0,1,0,WASTAGE
0.501,6.122,0,1,0,WASTAGE
0.027,0.266,1,0,0,LOW
0.011,0.177,0,0,0,NORMAL
0.019,0.199,1,0,0,LOW
0.691,8.23,0,1,0,WASTAGE
0.002,0.011,1,0,0,LOW
0.579,7.028,1,1,0,NORMAL
0.029,0.29,0,0,0,NORMAL
0.023,0.178,1,0,0,LOW
0.703,8.434,0,1,0,WASTAGE
0.975,11.73,1,1,1,NORMAL
0.48,5.71,0,1,0,WASTAGE
0.761,9.151,1,1,1,NORMAL
0.715,8.618,0,1,1,WASTAGE
0.378,4.51,0,0,1,WASTAGE
0.031,0.399,1,0,0,LOW
0.025,0.334,0,0,0,NORMAL
0.99,11.84,1,1,1,NORMAL
0.505,5.977,0,1,0,WASTAGE
0.034,0.4,0,0,0,NORMAL
0.499,5.964,1,1,0,NORMAL
0.634,7.563,1,1,0,NORMAL
0.777,9.319,0,1,1,WASTAGE
0.015,0.17,1,0,0,LOW
0.018,0.167,0,0,0,NORMAL
0.461,5.439,0,0,1,WASTAGE
0.691,8.376,1,1,1,NORMAL
0.036,0.294,0,0,0,NORMAL
0.018,0.199,0,0,0,NORMAL
0.619,7.367,0,1,1,WASTAGE
0.808,9.703,1,1,1,NORMAL
0.983,11.77,1,1,1,NORMAL
0.984,11.862,0,1,1,WASTAGE
0.021,0.188,1,0,0,LOW
0.675,8.126,0,1,0,WASTAGE
0.389,4.646,0,0,1,WASTAGE
0.023,0.366,1,0,0,LOW
0.025,0.219,0,0,0,NORMAL
0.392,4.622,0,0,1,WASTAGE
0.636,7.695,0,1,1,WASTAGE
0.504,6.12,1,1,0,NORMAL
0.261,3.161,0,0,1,WASTAGE
0.029,0.295,0,0,0,NORMAL
0.034,0.329,1,0,0,LOW
0.026,0.323,1,0,0,LOW
0.029,0.396,0,0,0,NORMAL
0.79,9.524,1,1,1,NORMAL
0.439,5.186,0,0,1,WASTAGE
0.007,0.064,0,0,0,NORMAL
0.942,11.229,1,1,1,NORMAL
0.012,0.216,0,0,0,NORMAL
0.455,5.473,0,0,1,WASTAGE
0.401,4.858,0,0,1,WASTAGE
0.472,5.584,0,0,1,WASTAGE
0.817,9.881,0,1,1,WASTAGE
0.875,10.602,1,1,1,NORMAL
0.999,12.03,0,1,1,WASTAGE
0.609,7.31,0,1,0,WASTAGE
0.463,5.574,0,1,0,WASTAGE
0.699,8.347,1,1,1,NORMAL
0.041,0.403,0,0,0,NORMAL
0.667,8.029,1,1,0,NORMAL
0.502,6.104,1,1,0,NORMAL
0.553,6.575,1,1,0,NORMAL
0.465,5.624,0,0,1,WASTAGE
0.335,3.962,0,0,1,WASTAGE
0.711,8.461,0,1,0,WASTAGE
0.021,0.305,0,0,0,NORMAL
0.856,10.277,0,1,1,WASTAGE
0.011,0.207,0,0,0,NORMAL
0.746,9.002,0,1,1,WASTAGE
0.268,3.161,0,0,1,WASTAGE
0.007,0.124,0,0,0,NORMAL
0.484,5.789,0,0,1,WASTAGE
0.0,0.017,0,0,0,NORMAL
0.502,5.96,0,0,1,WASTAGE
0.468,5.656,1,1,0,NORMAL
0.518,6.202,0,1,0,WASTAGE
0.413,4.966,0,1,0,WASTAGE
0.434,5.235,1,1,0,NORMAL
0.508,6.176,0,1,0,WASTAGE
0.469,5.609,0,1,0,WASTAGE
0.472,5.692,0,0,1,WASTAGE
0.034,0.365,0,0,0,NORMAL
0.941,11.288,1,1,1,NORMAL
0.861,10.326,1,1,1,NORMAL
0.578,6.949,0,1,0,WASTAGE
0.0,0.102,0,0,0,NORMAL
0.603,7.208,1,1,1,NORMAL
0.0,0.019,1,0,0,LOW
0.494,5.951,1,1,0,NORMAL
0.513,6.192,0,0,1,WASTAGE
0.675,8.083,1,1,0,NORMAL
0.032,0.374,1,0,0,LOW
0.022,0.275,1,0,0,LOW
0.884,10.695,1,1,1,NORMAL
0.019,0.29,0,0,0,NORMAL
0.576,7.027,1,1,1,NORMAL
0.512,6.056,1,1,0,NORMAL
0.014,0.112,1,0,0,LOW
0.97,11.653,0,1,1,WASTAGE
0.795,9.584,1,1,1,NORMAL
0.682,8.155,1,1,1,NORMAL
0.688,8.379,1,1,0,NORMAL
0.008,0.18,0,0,0,NORMAL
0.032,0.38,0,0,0,NORMAL
0.712,8.404,1,1,0,NORMAL
0.276,3.275,0,0,1,WASTAGE
0.0,0.035,1,0,0,LOW
0.007,0.115,1,0,0,LOW
0.706,8.466,1,1,0,NORMAL
0.265,3.106,0,0,1,WASTAGE
0.002,0.088,0,0,0,NORMAL
0.575,6.877,0,0,1,WASTAGE
0.407,4.878,0,1,0,WASTAGE
0.033,0.376,1,0,0,LOW
0.538,6.339,0,0,1,WASTAGE
0.016,0.309,1,0,0,LOW
0.824,9.83,0,1,1,WASTAGE
0.02,0.296,0,0,0,NORMAL
0.391,4.731,0,1,0,WASTAGE
0.554,6.734,0,0,1,WASTAGE
0.0,0.026,0,0,0,NORMAL
0.039,0.382,0,0,0,NORMAL
0.012,0.132,1,0,0,LOW
0.984,11.84,0,1,1,WASTAGE
0.605,7.258,1,1,0,NORMAL
0.885,10.682,0,1,1,WASTAGE
0.442,5.356,0,0,1,WASTAGE
0.04,0.439,0,0,0,NORMAL
0.964,11.47,1,1,1,NORMAL
0.271,3.278,0,0,1,WASTAGE
0.545,6.543,0,1,0,WASTAGE
0.01,0.168,1,0,0,LOW
0.58,7.042,1,1,1,NORMAL
0.038,0.394,1,0,0,LOW
0.406,5.026,1,1,0,NORMAL
0.017,0.272,1,0,0,LOW
0.006,0.111,1,0,0,LOW
0.039,0.434,0,0,0,NORMAL
0.861,10.291,0,1,1,WASTAGE
0.0,0.008,1,0,0,LOW
0.723,8.553,1,1,1,NORMAL
0.796,9.576,0,1,1,WASTAGE
0.044,0.485,0,0,0,NORMAL
0.382,4.566,0,0,1,WASTAGE
0.518,6.365,0,1,0,WASTAGE
0.561,6.711,0,1,0,WASTAGE
0.891,10.75,0,1,1,WASTAGE
0.273,3.335,0,0,1,WASTAGE
0.737,8.771,0,1,1,WASTAGE
0.019,0.151,0,0,0,NORMAL
0.828,9.934,1,1,1,NORMAL
0.005,0.005,0,0,0,NORMAL
0.007,0.124,0,0,0,NORMAL
0.716,8.514,0,1,1,WASTAGE
0.926,11.114,0,1,1,WASTAGE
0.521,6.387,0,1,0,WASTAGE
0.504,6.061,0,1,0,WASTAGE
0.434,5.181,0,0,1,WASTAGE
0.524,6.331,0,1,0,WASTAGE
0.015,0.065,1,0,0,LOW
0.036,0.453,0,0,0,NORMAL
0.603,7.179,1,1,0,NORMAL
0.717,8.65,0,1,1,WASTAGE
0.033,0.367,0,0,0,NORMAL
0.449,5.456,1,1,0,NORMAL
0.273,3.388,0,0,1,WASTAGE
0.286,3.282,0,0,1,WASTAGE
0.632,7.474,1,1,1,NORMAL
0.69,8.272,1,1,0,NORMAL
0.01,0.082,0,0,0,NORMAL
0.747,8.832,0,1,1,WASTAGE
0.783,9.339,1,1,1,NORMAL
0.52,6.226,1,1,0,NORMAL
0.503,6.012,0,1,0,WASTAGE
0.695,8.366,1,1,1,NORMAL
0.883,10.538,1,1,1,NORMAL
0.836,10.062,0,1,1,WASTAGE
0.023,0.254,0,0,0,NORMAL
0.894,10.735,0,1,1,WASTAGE
0.005,0.053,0,0,0,NORMAL
0.418,5.002,1,1,0,NORMAL
0.479,5.643,0,1,0,WASTAGE
0.625,7.581,1,1,1,NORMAL
0.864,10.381,1,1,1,NORMAL
0.02,0.312,0,0,0,NORMAL
0.707,8.455,0,1,0,WASTAGE
0.0,0.064,1,0,0,LOW
0.922,11.096,1,1,1,NORMAL
0.582,6.993,1,1,0,NORMAL
0.524,6.337,1,1,0,NORMAL
0.648,7.713,0,1,1,WASTAGE
0.34,4.203,0,0,1,WASTAGE
0.447,5.34,0,0,1,WASTAGE
0.525,6.298,0,1,0,WASTAGE
0.022,0.287,1,0,0,LOW
0.889,10.598,1,1,1,NORMAL
0.025,0.382,1,0,0,LOW
0.579,6.813,1,1,0,NORMAL
0.035,0.447,0,0,0,NORMAL
0.037,0.411,0,0,0,NORMAL
0.706,8.506,0,1,0,WASTAGE
0.714,8.668,0,1,0,WASTAGE
0.869,10.354,0,1,1,WASTAGE
0.947,11.379,1,1,1,NORMAL
0.696,8.454,0,1,1,WASTAGE
0.336,4.075,0,0,1,WASTAGE
0.038,0.393,0,0,0,NORMAL
0.483,5.795,1,1,0,NORMAL
0.033,0.264,1,0,0,LOW
0.018,0.154,1,0,0,LOW
0.478,5.717,0,1,0,WASTAGE
0.453,5.421,1,1,0,NORMAL
0.59,7.059,1,1,0,NORMAL
0.609,7.262,1,1,1,NORMAL
0.655,7.953,0,1,1,WASTAGE
0.654,7.939,0,1,0,WASTAGE
0.561,6.73,0,0,1,WASTAGE
0.756,9.067,1,1,1,NORMAL
0.011,0.103,1,0,0,LOW
0.029,0.29,1,0,0,LOW
0.546,6.528,0,1,0,WASTAGE
0.029,0.268,0,0,0,NORMAL
0.035,0.385,0,0,0,NORMAL
0.015,0.229,1,0,0,LOW
0.471,5.63,0,0,1,WASTAGE
0.02,0.274,1,0,0,LOW
0.026,0.339,1,0,0,LOW
0.727,8.616,0,1,1,WASTAGE
0.389,4.68,0,0,1,WASTAGE
0.003,0.036,0,0,0,NORMAL
0.001,0.042,0,0,0,NORMAL
0.043,0.449,0,0,0,NORMAL
0.028,0.348,1,0,0,LOW
0.746,8.993,1,1,1,NORMAL
0.767,9.242,1,1,1,NORMAL
0.388,4.671,0,0,1,WASTAGE
0.008,0.025,1,0,0,LOW
0.55,6.695,0,1,0,WASTAGE
0.032,0.413,0,0,0,NORMAL
0.647,7.741,1,1,1,NORMAL
0.981,11.814,1,1,1,NORMAL
0.883,10.578,1,1,1,NORMAL
0.02,0.148,0,0,0,NORMAL
0.015,0.294,0,0,0,NORMAL
0.517,6.198,1,1,0,NORMAL
0.52,6.216,1,1,0,NORMAL
0.886,10.681,0,1,1,WASTAGE
0.939,11.212,0,1,1,WASTAGE
0.428,5.139,1,1,0,NORMAL
1.003,12.064,0,1,1,WASTAGE
0.595,7.042,1,1,0,NORMAL
0.741,8.952,1,1,1,NORMAL
0.826,9.856,0,1,1,WASTAGE
0.935,11.291,0,1,1,WASTAGE
0.881,10.613,1,1,1,NORMAL
0.329,3.992,0,0,1,WASTAGE
0.513,6.221,1,1,0,NORMAL
0.035,0.441,0,0,0,NORMAL
0.576,6.939,1,1,0,NORMAL
1.028,12.345,0,1,1,WASTAGE
0.006,0.165,1,0,0,LOW
0.008,0.073,1,0,0,LOW
0.865,10.321,1,1,1,NORMAL
0.828,9.997,0,1,1,WASTAGE
0.549,6.634,0,0,1,WASTAGE
0.384,4.607,0,0,1,WASTAGE
0.985,11.692,1,1,1,NORMAL
0.513,6.128,0,0,1,WASTAGE
0.556,6.668,0,1,0,WASTAGE
0.837,10.044,0,1,1,WASTAGE
0.58,7.079,1,1,1,NORMAL
0.388,4.712,0,0,1,WASTAGE
0.693,8.327,1,1,0,NORMAL
0.005,0.051,0,0,0,NORMAL
0.457,5.511,0,1,0,WASTAGE
0.014,0.116,0,0,0,NORMAL
0.553,6.628,1,1,0,NORMAL
0.467,5.748,0,1,0,WASTAGE
0.843,10.175,0,1,1,WASTAGE
0.031,0.225,0,0,0,NORMAL
0.586,7.034,0,1,1,WASTAGE
0.615,7.399,0,1,0,WASTAGE
0.612,7.353,0,1,0,WASTAGE
0.01,0.11,1,0,0,LOW
0.024,0.208,0,0,0,NORMAL
0.394,4.731,0,0,1,WASTAGE
0.429,5.219,1,1,0,NORMAL
1.082,12.941,0,1,1,WASTAGE
0.017,0.173,0,0,0,NORMAL
0.617,7.402,0,1,1,WASTAGE
0.002,0.072,1,0,0,LOW
0.956,11.426,0,1,1,WASTAGE
0.014,0.089,1,0,0,LOW
0.65,7.899,0,1,0,WASTAGE
0.608,7.231,0,1,0,WASTAGE
0.622,7.478,0,1,0,WASTAGE
0.578,7.038,1,1,0,NORMAL
0.986,11.9,0,1,1,WASTAGE
0.009,0.096,1,0,0,LOW
0.892,10.738,1,1,1,NORMAL
0.027,0.366,0,0,0,NORMAL
0.01,0.124,1,0,0,LOW
0.583,6.933,1,1,0,NORMAL
0.79,9.592,1,1,1,NORMAL
0.0,0.002,1,0,0,LOW
0.039,0.486,0,0,0,NORMAL
0.032,0.344,1,0,0,LOW
0.64,7.788,0,1,0,WASTAGE
0.025,0.315,1,0,0,LOW
0.459,5.525,0,1,0,WASTAGE
0.933,11.239,0,1,1,WASTAGE
1.014,12.215,0,1,1,WASTAGE
0.82,9.787,1,1,1,NORMAL
0.792,9.43,1,1,1,NORMAL
0.432,5.198,1,1,0,NORMAL
0.021,0.244,0,0,0,NORMAL
0.504,6.127,0,1,0,WASTAGE
0.008,0.112,1,0,0,LOW
0.0,0.029,0,0,0,NORMAL
0.025,0.249,0,0,0,NORMAL
0.03,0.397,1,0,0,LOW
0.857,10.219,1,1,1,NORMAL
0.009,0.038,1,0,0,LOW
0.02,0.234,1,0,0,LOW
0.936,11.289,0,1,1,WASTAGE
0.392,4.637,0,0,1,WASTAGE
0.62,7.419,0,1,0,WASTAGE
0.645,7.705,0,1,0,WASTAGE
0.304,3.651,0,0,1,WASTAGE
0.875,10.471,0,1,1,WASTAGE
0.742,8.919,0,1,0,WASTAGE
0.042,0.485,0,0,0,NORMAL
0.944,11.233,1,1,1,NORMAL
0.342,4.089,0,0,1,WASTAGE
0.841,10.105,0,1,1,WASTAGE
0.007,0.163,0,0,0,NORMAL
0.002,0.069,1,0,0,LOW
0.822,9.825,1,1,1,NORMAL
0.026,0.295,0,0,0,NORMAL
0.007,0.102,1,0,0,LOW
0.552,6.665,0,0,1,WASTAGE
0.024,0.295,1,0,0,LOW
0.957,11.486,0,1,1,WASTAGE
0.006,0.053,0,0,0,NORMAL
0.385,4.647,0,0,1,WASTAGE
0.566,6.77,0,0,1,WASTAGE
0.854,10.21,0,1,1,WASTAGE
0.63,7.52,1,1,1,NORMAL
0.601,7.201,0,1,0,WASTAGE
0.386,4.506,0,1,0,WASTAGE
1.025,12.244,0,1,1,WASTAGE
0.885,10.587,1,1,1,NORMAL
0.02,0.261,0,0,0,NORMAL
0.785,9.43,0,1,1,WASTAGE
0.009,0.156,1,0,0,LOW
0.266,3.166,0,0,1,WASTAGE
0.034,0.367,1,0,0,LOW
0.64,7.667,1,1,0,NORMAL
0.462,5.572,1,1,0,NORMAL
0.606,7.266,1,1,0,NORMAL
0.005,0.13,0,0,0,NORMAL
0.273,3.365,0,0,1,WASTAGE
0.033,0.469,0,0,0,NORMAL
0.451,5.395,1,1,0,NORMAL
0.945,11.361,0,1,1,WASTAGE
0.384,4.653,0,0,1,WASTAGE
0.699,8.473,0,1,0,WASTAGE
0.291,3.522,0,0,1,WASTAGE
0.432,5.279,1,1,0,NORMAL
0.015,0.179,1,0,0,LOW
0.679,8.169,1,1,0,NORMAL
0.359,4.392,0,0,1,WASTAGE
0.839,10.035,0,1,1,WASTAGE
0.743,8.84,0,1,1,WASTAGE
0.04,0.464,0,0,0,NORMAL
0.443,5.308,0,1,0,WASTAGE
0.267,3.157,0,0,1,WASTAGE
0.267,3.306,0,0,1,WASTAGE
0.839,10.025,1,1,1,NORMAL
0.044,0.483,0,0,0,NORMAL
0.899,10.758,0,1,1,WASTAGE
0.774,9.303,1,1,1,NORMAL
0.587,6.962,0,0,1,WASTAGE
0.349,4.166,0,0,1,WASTAGE
0.266,3.074,0,0,1,WASTAGE
0.59,7.046,0,1,0,WASTAGE
0.434,5.264,0,1,0,WASTAGE
0.716,8.597,1,1,1,NORMAL
0.018,0.159,0,0,0,NORMAL
0.34,4.104,0,0,1,WASTAGE
0.47,5.644,1,1,0,NORMAL
0.002,0.091,1,0,0,LOW
0.858,10.286,1,1,1,NORMAL
0.952,11.382,1,1,1,NORMAL
0.047,0.397,0,0,0,NORMAL
0.446,5.302,0,0,1,WASTAGE
0.014,0.171,0,0,0,NORMAL
0.509,6.09,0,0,1,WASTAGE
0.528,6.312,0,0,1,WASTAGE
0.43,5.096,0,0,1,WASTAGE
0.436,5.114,1,1,0,NORMAL
0.651,7.765,1,1,0,NORMAL
0.035,0.405,0,0,0,NORMAL
0.616,7.374,0,1,0,WASTAGE
0.432,5.243,0,0,1,WASTAGE
0.424,5.097,1,1,0,NORMAL
0.979,11.85,0,1,1,WASTAGE
0.634,7.539,0,1,0,WASTAGE
0.389,4.727,0,0,1,WASTAGE
0.431,5.204,1,1,0,NORMAL
0.779,9.339,1,1,1,NORMAL
0.469,5.574,1,1,0,NORMAL
0.305,3.672,0,0,1,WASTAGE
0.75,9.056,0,1,1,WASTAGE
0.015,0.163,1,0,0,LOW
0.59,7.093,1,1,1,NORMAL
0.279,3.276,0,0,1,WASTAGE
0.685,8.229,1,1,0,NORMAL
0.049,0.465,0,0,0,NORMAL
0.396,4.799,0,0,1,WASTAGE
0.408,4.936,0,1,0,WASTAGE
0.522,6.196,1,1,0,NORMAL
0.973,11.606,0,1,1,WASTAGE
0.728,8.674,1,1,1,NORMAL
0.281,3.371,0,0,1,WASTAGE
0.715,8.54,0,1,1,WASTAGE
0.629,7.507,0,1,0,WASTAGE
0.003,0.029,1,0,0,LOW
0.019,0.191,1,0,0,LOW
0.024,0.303,0,0,0,NORMAL
0.63,7.62,1,1,0,NORMAL
0.387,4.595,0,1,0,WASTAGE
0.647,7.748,1,1,1,NORMAL
0.389,4.628,0,0,1,WASTAGE
0.379,4.63,0,0,1,WASTAGE
0.003,0.082,1,0,0,LOW
0.54,6.557,0,0,1,WASTAGE
0.496,5.877,0,1,0,WASTAGE
0.847,10.133,0,1,1,WASTAGE
0.651,7.871,1,1,0,NORMAL
0.019,0.198,1,0,0,LOW
0.009,0.154,1,0,0,LOW
0.986,11.717,1,1,1,NORMAL
0.543,6.549,1,1,0,NORMAL
0.45,5.47,0,1,0,WASTAGE
1.048,12.681,0,1,1,WASTAGE
0.31,3.736,0,0,1,WASTAGE
0.008,0.221,1,0,0,LOW
0.007,0.106,0,0,0,NORMAL
0.424,5.073,0,0,1,WASTAGE
0.041,0.366,0,0,0,NORMAL
0.431,5.215,1,1,0,NORMAL
0.855,10.387,1,1,1,NORMAL
0.59,6.98,1,1,0,NORMAL
0.03,0.288,1,0,0,LOW
0.445,5.362,1,1,0,NORMAL
0.508,6.186,0,1,0,WASTAGE
0.546,6.602,1,1,0,NORMAL
0.517,6.237,0,0,1,WASTAGE
0.629,7.465,0,1,1,WASTAGE
0.685,8.222,1,1,0,NORMAL
0.75,8.985,0,1,0,WASTAGE
0.683,8.201,0,1,1,WASTAGE
0.856,10.209,0,1,1,WASTAGE
0.331,3.899,0,0,1,WASTAGE
0.032,0.38,0,0,0,NORMAL
0.423,5.03,0,1,0,WASTAGE
0.32,3.861,0,0,1,WASTAGE
1.061,12.704,0,1,1,WASTAGE
0.004,0.026,1,0,0,LOW
0.791,9.516,1,1,1,NORMAL
0.004,0.003,0,0,0,NORMAL
0.74,8.88,1,1,0,NORMAL
0.492,5.936,0,0,1,WASTAGE
0.862,10.294,1,1,1,NORMAL
0.409,4.822,0,0,1,WASTAGE
0.417,5.002,0,1,0,WASTAGE
0.05,0.482,0,0,0,NORMAL
0.499,6.054,0,1,0,WASTAGE
0.464,5.616,1,1,0,NORMAL
0.0,0.007,0,0,0,NORMAL
0.38,4.57,0,1,0,WASTAGE
0.001,0.062,1,0,0,LOW
0.679,8.21,1,1,0,NORMAL
0.542,6.463,1,1,0,NORMAL
0.3,3.629,0,0,1,WASTAGE
0.487,5.733,0,0,1,WASTAGE
0.571,6.85,1,1,0,NORMAL
0.033,0.362,1,0,0,LOW
0.765,9.201,0,1,1,WASTAGE
0.459,5.445,1,1,0,NORMAL
0.022,0.269,0,0,0,NORMAL
0.624,7.438,1,1,0,NORMAL
0.004,0.055,0,0,0,NORMAL
0.366,4.35,0,0,1,WASTAGE
0.528,6.318,0,0,1,WASTAGE
0.732,8.88,1,1,1,NORMAL
0.563,6.751,0,0,1,WASTAGE
0.02,0.296,0,0,0,NORMAL
0.716,8.555,0,1,0,WASTAGE
0.665,8.072,1,1,1,NORMAL
0.045,0.46,0,0,0,NORMAL
0.715,8.668,0,1,1,WASTAGE
0.442,5.285,0,0,1,WASTAGE
0.738,8.732,0,1,0,WASTAGE
0.421,5.047,0,1,0,WASTAGE
0.469,5.747,0,0,1,WASTAGE
0.0,0.038,0,0,0,NORMAL
0.984,11.85,0,1,1,WASTAGE
0.469,5.6,0,1,0,WASTAGE
0.017,0.242,1,0,0,LOW
0.654,8.01,0,1,0,WASTAGE
0.789,9.564,0,1,1,WASTAGE
0.63,7.609,1,1,1,NORMAL
0.683,8.272,1,1,0,NORMAL
0.8,9.586,1,1,1,NORMAL
0.023,0.34,1,0,0,LOW
0.586,7.057,0,1,1,WASTAGE
0.012,0.068,1,0,0,LOW
0.4,4.772,0,1,0,WASTAGE
0.047,0.49,0,0,0,NORMAL
0.027,0.323,1,0,0,LOW
0.555,6.608,1,1,0,NORMAL
0.012,0.211,0,0,0,NORMAL
0.022,0.184,0,0,0,NORMAL
0.68,8.103,0,1,1,WASTAGE
0.525,6.283,1,1,0,NORMAL
0.747,8.855,0,1,0,WASTAGE
0.488,5.861,0,0,1,WASTAGE
0.454,5.475,1,1,0,NORMAL
0.571,6.868,0,0,1,WASTAGE
0.377,4.584,0,0,1,WASTAGE
0.653,7.788,1,1,0,NORMAL
0.965,11.711,1,1,1,NORMAL
0.893,10.664,1,1,1,NORMAL
0.776,9.404,1,1,1,NORMAL
0.024,0.202,1,0,0,LOW
0.637,7.575,1,1,1,NORMAL
0.01,0.18,1,0,0,LOW
0.664,8.006,1,1,1,NORMAL
0.947,11.383,1,1,1,NORMAL
0.011,0.031,0,0,0,NORMAL
0.581,7.017,0,1,0,WASTAGE
0.671,8.063,0,1,1,WASTAGE
0.254,3.156,0,0,1,WASTAGE
0.699,8.45,1,1,0,NORMAL
0.444,5.342,0,1,0,WASTAGE
0.629,7.645,1,1,1,NORMAL
0.015,0.244,1,0,0,LOW
0.506,6.035,1,1,0,NORMAL
0.008,0.12,1,0,0,LOW
0.703,8.379,0,1,0,WASTAGE
0.541,6.475,1,1,0,NORMAL
0.713,8.557,0,1,0,WASTAGE
0.676,8.135,1,1,0,NORMAL
0.388,4.612,0,1,0,WASTAGE
0.01,0.187,0,0,0,NORMAL
0.935,11.226,1,1,1,NORMAL
0.864,10.372,0,1,1,WASTAGE
0.88,10.601,1,1,1,NORMAL
0.013,0.065,1,0,0,LOW
0.515,6.139,0,1,0,WASTAGE
0.572,6.751,1,1,0,NORMAL
0.615,7.349,0,1,1,WASTAGE
0.031,0.339,1,0,0,LOW
0.006,0.179,1,0,0,LOW
0.597,7.224,0,1,0,WASTAGE
0.384,4.667,0,0,1,WASTAGE
0.016,0.108,1,0,0,LOW
0.025,0.322,0,0,0,NORMAL
0.413,5.005,0,0,1,WASTAGE
0.591,7.038,0,1,0,WASTAGE
0.024,0.224,0,0,0,NORMAL
0.454,5.411,0,1,0,WASTAGE
0.5,5.944,1,1,0,NORMAL
0.019,0.246,1,0,0,LOW
1.034,12.34,0,1,1,WASTAGE
